G3-VS-S3.down-DOMAIN_Ensembl-Gene-Rankings.txt	
G3-VS-S3.down-DOMAIN_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI09610	LOCMI09610	B0WYC8_CULQU Putative uncharacterized protein	1	0.0588235294118	LOCMI09610	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI09192	LOCMI09192	Q16UM0_AEDAE Sodium/dicarboxylate cotransporter, putative	1	0.0588235294118	LOCMI09192	cation transport
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI09047	LOCMI09047	PREDICTED: iron-sulfur cluster assembly 2 homolog, mitochondrial-like	1	0.0588235294118	LOCMI09047	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI08289	LOCMI08289	PREDICTED: collagen alpha-1(IV) chain-like isoform 1	1	0.0588235294118	LOCMI08289	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI08032	LOCMI08032	B7P850_IXOSC Putative uncharacterized protein	1	0.0588235294118	LOCMI08032	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07641	LOCMI07641	PREDICTED: calcium-binding mitochondrial carrier protein Aralar1-like isoform 1	1	0.0588235294118	LOCMI07641	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07577	LOCMI07577	B4MF22_DROVI GJ19508	1	0.0588235294118	LOCMI07577	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07530	LOCMI07530	GG20638	1	0.0588235294118	LOCMI07530	hydrolase activity, acting on glycosyl bonds
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07434	LOCMI07434	troponin C type IIb	1	0.0588235294118	LOCMI07434	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07430	LOCMI07430	PREDICTED: scavenger receptor class B member 1-like	1	0.0588235294118	LOCMI07430	biological adhesion
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07191	LOCMI07191	C0H6M4_BOMMO Putative cuticle protein	1	0.0588235294118	LOCMI07191	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07163	LOCMI07163	Q9VXX7_DROME CG9095, isoform A	1	0.0588235294118	LOCMI07163	biological adhesion
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07060	LOCMI07060	GI16821	1	0.0588235294118	LOCMI07060	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI07059	LOCMI07059	AGAP001668-PA	1	0.0588235294118	LOCMI07059	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06829	LOCMI06829	PREDICTED: similar to thioredoxin (AGAP003338-PA)	1	0.0588235294118	LOCMI06829	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06732	LOCMI06732	matrix metalloproteinase 1 isoform 1	1	0.0588235294118	LOCMI06732	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06426	LOCMI06426	Iodotyrosine dehalogenase 1 precursor, putative	1	0.0588235294118	LOCMI06426	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06290	LOCMI06290	B0WZZ2_CULQU Putative uncharacterized protein	1	0.0588235294118	LOCMI06290	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06254	LOCMI06254	AGAP007055-PA	1	0.0588235294118	LOCMI06254	cation transport
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06190	LOCMI06190	AGAP010024-PA	1	0.0588235294118	LOCMI06190	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI06188	LOCMI06188	B0X6X2_CULQU Dumpy	1	0.0588235294118	LOCMI06188	calcium ion binding
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI05874	LOCMI05874	chitin binding peritrophin-A, putative	1	0.0588235294118	LOCMI05874	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI05479	LOCMI05479	cuticular protein CPR67A	1	0.0588235294118	LOCMI05479	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI05430	LOCMI05430	AGAP001865-PA	1	0.0588235294118	LOCMI05430	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI05065	LOCMI05065	PREDICTED: sterile alpha and TIR motif-containing protein 1-like	1	0.0588235294118	LOCMI05065	response to stress
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04906	LOCMI04906	PREDICTED: maltase 1-like	1	0.0588235294118	LOCMI04906	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04506	LOCMI04506	B2DBK0_9NEOP Cuticular protein CPR97	1	0.0588235294118	LOCMI04506	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04505	LOCMI04505	cuticular protein RR-2 family member 45 precursor	1	0.0588235294118	LOCMI04505	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04280	LOCMI04280	AGAP011937-PA	1	0.0588235294118	LOCMI04280	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04186	LOCMI04186	PREDICTED: collagen alpha-1(IV) chain-like	1	0.0588235294118	LOCMI04186	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI04029	LOCMI04029	glucose dehydrogenase precursor, putative	1	0.0588235294118	LOCMI04029	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03486	LOCMI03486	B4L259_DROMO GI15372	1	0.0588235294118	LOCMI03486	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03329	LOCMI03329	B3MXJ9_DROAN GF19436	1	0.0588235294118	LOCMI03329	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03213	LOCMI03213	Q16WM8_AEDAE Fasciclin ii (Fas ii)	1	0.0588235294118	LOCMI03213	biological adhesion
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03209	LOCMI03209	cuticle protein 2	1	0.0588235294118	LOCMI03209	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03116	LOCMI03116	AGAP011936-PA	1	0.0588235294118	LOCMI03116	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI03072	LOCMI03072	sodium/potassium-transporting ATPase subunit beta-2, putative	1	0.0588235294118	LOCMI03072	cation transport
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI02963	LOCMI02963	structural constituent of cuticle, putative	1	0.0588235294118	LOCMI02963	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI02816	LOCMI02816	Q7Q693_ANOGA Cuticular protein 17, RR-2 family (AGAP005966-PA)	1	0.0588235294118	LOCMI02816	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI02490	LOCMI02490	Short-chain dehydrogenase/reductase SDR	1	0.0588235294118	LOCMI02490	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI02000	LOCMI02000	C4WU25_ACYPI ACYPI45536 protein	1	0.0588235294118	LOCMI02000	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI01688	LOCMI01688	cuticular protein RR-1 motif 57	1	0.0588235294118	LOCMI01688	structural molecule activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI01280	LOCMI01280	D-beta-hydroxybutyrate dehydrogenase, putative	1	0.0588235294118	LOCMI01280	oxidoreductase activity
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI00811	LOCMI00811	A7U8C9_TRICA Chitin deacetylase 1	1	0.0588235294118	LOCMI00811	carbohydrate metabolic process
G5-VS-S5.up-GO_Ensembl-Gene-Rankings.txt	LOCMI00454	LOCMI00454	B7XFU6_BOMMO Clathrin	1	0.0588235294118	LOCMI00454	structural molecule activity
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	GeneID	Symbol	Description	#GO-Terms Associated	Percent GO-Terms Associated	UID-str	GO Names
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI14534	LOCMI14534	beta1-tubulin	6	0.272727272727	LOCMI14534	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13837	LOCMI13837	tubulin alpha	6	0.272727272727	LOCMI13837	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI10225	LOCMI10225	beta1-tubulin	6	0.272727272727	LOCMI10225	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09724	LOCMI09724	beta1-tubulin	6	0.272727272727	LOCMI09724	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09660	LOCMI09660	PREDICTED: tubulin beta-1 chain	6	0.272727272727	LOCMI09660	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI03396	LOCMI03396	beta1-tubulin	6	0.272727272727	LOCMI03396	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI02568	LOCMI02568	PREDICTED: tubulin beta-1 chain	6	0.272727272727	LOCMI02568	cellular component assembly // macromolecular complex subunit organization // GTPase activity // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15205	LOCMI15205	60S ribosomal protein L38	5	0.227272727273	LOCMI15205	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI14132	LOCMI14132	AGAP011635-PA	5	0.227272727273	LOCMI14132	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13842	LOCMI13842	GL15397	5	0.227272727273	LOCMI13842	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13569	LOCMI13569	Q4LAY4_9COLE Ribosomal protein S28e	5	0.227272727273	LOCMI13569	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13556	LOCMI13556	p53 and DNA damage-regulated protein, putative	5	0.227272727273	LOCMI13556	cytoplasm // unfolded protein binding // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13545	LOCMI13545	60S ribosomal protein L8	5	0.227272727273	LOCMI13545	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13370	LOCMI13370	PREDICTED: 40S ribosomal protein S7-like	5	0.227272727273	LOCMI13370	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13315	LOCMI13315	PREDICTED: 60S ribosomal protein L27-like isoform 1	5	0.227272727273	LOCMI13315	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI12974	LOCMI12974	C3YMX2_BRAFL Putative uncharacterized protein	5	0.227272727273	LOCMI12974	cytoplasm // unfolded protein binding // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI11617	LOCMI11617	60S ribosomal protein L34	5	0.227272727273	LOCMI11617	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI11190	LOCMI11190	mitochondrial ribosomal protein, S18C, putative	5	0.227272727273	LOCMI11190	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI10621	LOCMI10621	ribosomal protein L31e	5	0.227272727273	LOCMI10621	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI10304	LOCMI10304	polyubiquitin	5	0.227272727273	LOCMI10304	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09944	LOCMI09944	Probable prefoldin subunit 4	5	0.227272727273	LOCMI09944	cytoplasm // unfolded protein binding // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09779	LOCMI09779	60S ribosomal protein L8	5	0.227272727273	LOCMI09779	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09731	LOCMI09731	S20e ribosomal protein	5	0.227272727273	LOCMI09731	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09637	LOCMI09637	Q56FD3_LYSTE Ribosomal protein L13a	5	0.227272727273	LOCMI09637	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09539	LOCMI09539	ribosomal protein S30	5	0.227272727273	LOCMI09539	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI09135	LOCMI09135	Q56FH5_LYSTE Ribosomal protein L8	5	0.227272727273	LOCMI09135	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI08559	LOCMI08559	GA15071	5	0.227272727273	LOCMI08559	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI08029	LOCMI08029	60S ribosomal protein L38	5	0.227272727273	LOCMI08029	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07886	LOCMI07886	B0WL56_CULQU 39S ribosomal protein L14, mitochondrial	5	0.227272727273	LOCMI07886	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07397	LOCMI07397	ribosomal protein L13	5	0.227272727273	LOCMI07397	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07012	LOCMI07012	60S ribosomal protein L21	5	0.227272727273	LOCMI07012	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI06804	LOCMI06804	ribosomal protein S12	5	0.227272727273	LOCMI06804	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI05551	LOCMI05551	AGAP004818-PA	5	0.227272727273	LOCMI05551	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI05114	LOCMI05114	ribosomal protein L35	5	0.227272727273	LOCMI05114	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04546	LOCMI04546	PREDICTED: prefoldin subunit 6-like	5	0.227272727273	LOCMI04546	cytoplasm // unfolded protein binding // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI04006	LOCMI04006	60S ribosomal protein L17, putative	5	0.227272727273	LOCMI04006	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI03696	LOCMI03696	AGAP000508-PA	5	0.227272727273	LOCMI03696	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI01789	LOCMI01789	60S ribosomal protein L21	5	0.227272727273	LOCMI01789	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00130	LOCMI00130	PREDICTED: 60S ribosomal protein L38-like	5	0.227272727273	LOCMI00130	cytoplasm // structural constituent of ribosome // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16006	LOCMI16006	H+ transporting ATP synthase subunit e	4	0.181818181818	LOCMI16006	cytoplasm // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15933	LOCMI15933	PREDICTED: similar to O-Glycosyl hydrolase family 30 protein	4	0.181818181818	LOCMI15933	hydrolase activity, acting on glycosyl bonds // cytoplasm // metabolic process // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15842	LOCMI15842	phosphofructokinase	4	0.181818181818	LOCMI15842	cytoplasm // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15780	LOCMI15780	enolase	4	0.181818181818	LOCMI15780	cytoplasm // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15220	LOCMI15220	PREDICTED: septin-2-like	4	0.181818181818	LOCMI15220	cytoplasm // macromolecular complex // intracellular // guanyl nucleotide binding
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13781	LOCMI13781	B0W5Q3_CULQU Vacuolar ATP synthase subunit H	4	0.181818181818	LOCMI13781	cytoplasm // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI13695	LOCMI13695	proteasome 25 kDa subunit	4	0.181818181818	LOCMI13695	threonine-type peptidase activity // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI10127	LOCMI10127	proteasome subunit beta 1	4	0.181818181818	LOCMI10127	threonine-type peptidase activity // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07932	LOCMI07932	Q0E8V7_DROME CG34132	4	0.181818181818	LOCMI07932	cytoplasm // protein targeting // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07771	LOCMI07771	mitochondrial import inner membrane translocase subunit Tim10, putative	4	0.181818181818	LOCMI07771	cytoplasm // protein targeting // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI07265	LOCMI07265	signal peptidase complex subunit SPC25	4	0.181818181818	LOCMI07265	cytoplasm // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI03019	LOCMI03019	proteasome beta-subunit	4	0.181818181818	LOCMI03019	threonine-type peptidase activity // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI01417	LOCMI01417	PREDICTED: similar to proteasome subunit beta type 5,8	4	0.181818181818	LOCMI01417	threonine-type peptidase activity // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00466	LOCMI00466	B6ZAY6_HELAM Proteasome subunit beta 1	4	0.181818181818	LOCMI00466	threonine-type peptidase activity // metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI00016	LOCMI00016	Q172F6_AEDAE Mitochondrial import receptor subunit tom20	4	0.181818181818	LOCMI00016	cytoplasm // protein targeting // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI17220	LOCMI17220	Q16JU3_AEDAE Cgmp-dependent protein kinase	3	0.136363636364	LOCMI17220	metabolic process // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI17116	LOCMI17116	PREDICTED: survival of motor neuron-related-splicing factor 30-like	3	0.136363636364	LOCMI17116	cytoplasm // metabolic process // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI16102	LOCMI16102	vacuolar ATPase G subunit-like protein	3	0.136363636364	LOCMI16102	cytoplasm // macromolecular complex // intracellular
Gadult-VS-Sadult.down-GO_Ensembl-Gene-Rankings.txt	LOCMI15853	LOCMI15853	Probable peroxisomal acyl-coenzyme A oxidase 1	3	0.136363636364	LOCMI15853	cytoplasm // metabolic process // intracellular
